Sample	Bin_1_obs	Bin_2_obs	Bin_3_obs	Bin_4_obs	Bin_5_obs	Bin_1_sim	Bin_2_sim	Bin_3_sim	Bin_4_sim	Bin_5_sim	Bin_1_obs_exp_ratio	Bin_2_obs_exp_ratio	Bin_3_obs_exp_ratio	Bin_4_obs_exp_ratio	Bin_5_obs_exp_ratio
DO50402	131	161	155	163	168	112.87	126.14	145.55	168.56	208.92	1.16062727031098	1.27635960044395	1.06492614221917	0.967014712861889	0.80413555427915
DO50403	326	299	293	344	364	244.42	273.1	304.54	349.14	419.55	1.33376974061042	1.09483705602343	0.962106784002101	0.985278111932176	0.867596234060303
DO50405	86	89	91	112	85	65.15	74.27	84.35	102.19	129.09	1.32003069838833	1.19833041604955	1.07883817427386	1.0959976514336	0.658455341234797
DO50406	572	671	635	708	732	465.93	544.9	647.17	766.47	994.13	1.22765222243685	1.23141860891907	0.981195049214271	0.923715213902697	0.736322211380805
DO50407	401	374	381	406	414	287.02	324.98	369.28	423.25	518.35	1.3971151836109	1.15084005169549	1.03173743500867	0.959243945658594	0.798688145075721
DO50408	408	468	418	456	549	331.63	377.56	438.84	510.92	651.94	1.23028676537105	1.23953808666172	0.952511165800747	0.892507633288969	0.842102033929503
DO50409	217	237	208	277	267	156.28	183.9	220.18	261.89	341.79	1.3885334015869	1.28874388254486	0.944681624125715	1.05769597922792	0.781181427192135
DO50410	274	277	322	377	368	209.8	242.57	289.19	344.14	453.74	1.30600571973308	1.14193840953127	1.11345482208928	1.0954843958854	0.811037157843699
DO50411	257	249	233	290	278	184.55	210.31	244.28	285	356.86	1.39257653752371	1.18396652560506	0.953823481251023	1.01754385964912	0.779016981449308
DO50412	295	294	311	400	369	223.7	261.67	311.14	376.4	490.45	1.318730442557	1.12355256620935	0.999550041781835	1.06269925611052	0.752370272199001
DO50434	248	287	232	262	300	196.64	223.69	258.35	303.02	380.91	1.26118795768918	1.28302561580759	0.898006580220631	0.864629397399512	0.787587619122627
DO50435	179	201	168	229	291	139.79	166.07	203.25	245.74	332.46	1.28049216682166	1.21033299211176	0.826568265682657	0.93187922194189	0.875293268363111
DO50436	190	204	223	217	216	149.95	172.33	200.46	236.14	298.68	1.26708902967656	1.18377531480299	1.11244138481493	0.918946387736089	0.723182000803536
DO50437	269	274	297	351	429	222.55	259.46	306.29	367.02	473.02	1.20871714221523	1.05603946658444	0.969669267687486	0.956351152525748	0.906938395839499
DO50438	218	234	264	280	366	172.15	200.01	242.44	293.97	386.43	1.26633749636945	1.16994150292485	1.08892921960073	0.952478144028302	0.947131433894884
DO50439	177	218	215	234	263	167.04	189.41	215.47	249.8	310.77	1.05962643678161	1.15094240008447	0.997818721863833	0.936749399519616	0.846285033947936
DO50440	322	318	340	409	412	243.11	282.68	329.7	389.77	503.52	1.32450331125828	1.12494693646526	1.03124052168638	1.04933678836237	0.818239593263426
DO50441	435	431	493	517	596	339.47	393.33	455.51	534.68	684.5	1.28140925560432	1.09577199806778	1.08230335228645	0.966933492930351	0.870708546384222
DO50442	359	390	435	433	473	285.27	336	395.96	479.69	619.88	1.25845690048025	1.16071428571429	1.09859581775937	0.902666305322187	0.763050913079951
DO50443	198	185	183	176	190	152.41	167.81	187.06	208.18	249.07	1.29912735384817	1.10243728025743	0.978295733989094	0.845422230761841	0.762837756454009
DO50444	382	392	429	425	451	292.26	334.8	389.66	462.45	586.09	1.30705536166427	1.17084826762246	1.10095981111738	0.919018272245648	0.769506389803614
DO50445	228	297	281	287	317	212.52	239.36	277.85	326.25	409.09	1.07284020327499	1.24080882352941	1.01133705236638	0.879693486590038	0.774890610868024
DO50446	334	365	310	330	375	240.59	277.85	321.72	387.34	488.26	1.38825387588844	1.31365844880331	0.963570806912843	0.851964682191356	0.768033424814648
DO50447	338	343	362	413	406	245.23	285.68	333.67	399.92	510.85	1.3782979243975	1.20064407728927	1.08490424671082	1.03270654130826	0.794753841636488
DO50448	248	268	281	298	347	203.49	230.2	266.82	318.32	401.06	1.218733107278	1.16420503909644	1.05314444194588	0.936164865544107	0.865207200917568
DO50449	239	292	310	332	379	223.45	252.78	291.98	338.97	427.82	1.06959051241889	1.15515467995886	1.06171655592849	0.979437708351771	0.885886587817306
DO50450	381	388	417	445	489	332.29	371.1	414.78	475.67	578.21	1.14658882301604	1.04554028563729	1.00535223491972	0.93552252612105	0.845713495096937
DO50451	291	321	297	323	325	227.02	260.65	300.75	357.96	459.7	1.28182538983349	1.23153654325724	0.987531172069825	0.902335456475584	0.706982814879269
DO50452	672	639	608	604	579	475.17	522.15	583.71	657.47	776.01	1.41423069638235	1.2237862683137	1.04161312980761	0.918673095350358	0.74612440561333
DO50453	329	365	325	378	432	271.73	301.86	343.34	396.7	490.03	1.2107606815589	1.20916981382098	0.946583561484243	0.952861104108898	0.881578678856397
DO50454	811	822	853	893	1003	660.37	741.35	846.5	965.8	1202.51	1.22809939882187	1.10878802185203	1.0076786769049	0.924622074963761	0.834088697807087
